timestamp,arbitration_id,id_hex,message_name,ecu,asset,dlc,b0,b1,b2,b3,b4,b5,b6,b7,label,attack_type
44.21039,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,86,135,91,14,0,0,0,0,normal,none
44.21785,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,218,10,82,33,0,0,0,0,normal,none
44.23039,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,86,135,91,14,0,0,0,0,normal,none
44.23733,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,218,10,82,33,0,0,0,0,normal,none
44.25029,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,169,136,119,15,0,0,0,0,normal,none
44.25734,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,190,10,224,32,0,0,0,0,normal,none
44.27065,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,169,136,119,15,0,0,0,0,normal,none
44.27734,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,190,10,224,32,0,0,0,0,normal,none
44.29005,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,169,136,119,15,0,0,0,0,normal,none
44.29129,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,161,127,0,0,0,0,0,0,normal,none
44.29728,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,190,10,224,32,0,0,0,0,normal,none
44.30129,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,243,30,177,27,143,15,0,0,normal,none
44.30927,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,156,135,202,11,0,0,0,0,normal,none
44.31689,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,168,10,89,34,0,0,0,0,normal,none
44.32226,672,0x2A0,CHG_Status,ChargingECU,Charging Controller,8,0,135,19,0,0,0,0,0,normal,none
44.32952,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,156,135,202,11,0,0,0,0,normal,none
44.336,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,168,10,89,34,0,0,0,0,normal,none
44.34886,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,156,135,202,11,0,0,0,0,normal,none
44.35606,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,140,10,242,32,0,0,0,0,normal,none
44.3682,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,153,135,75,15,0,0,0,0,normal,none
44.3756,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,140,10,242,32,0,0,0,0,normal,none
44.3887,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,153,135,75,15,0,0,0,0,normal,none
44.3902,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,201,128,0,0,0,0,0,0,normal,none
44.39565,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,140,10,242,32,0,0,0,0,normal,none
44.3973,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,243,30,177,27,139,15,0,0,normal,none
44.40902,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,161,136,212,14,0,0,0,0,normal,none
44.41517,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,113,10,34,33,0,0,0,0,normal,none
44.42826,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,161,136,212,14,0,0,0,0,normal,none
44.43451,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,113,10,34,33,0,0,0,0,normal,none
44.44789,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,161,136,212,14,0,0,0,0,normal,none
44.45465,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,91,10,81,34,0,0,0,0,normal,none
44.46735,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,158,135,221,11,0,0,0,0,normal,none
44.47474,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,91,10,81,34,0,0,0,0,normal,none
44.48782,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,243,128,0,0,0,0,0,0,normal,none
44.48842,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,158,135,221,11,0,0,0,0,normal,none
44.49345,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,242,30,176,27,134,15,0,0,normal,none
44.49509,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,91,10,81,34,0,0,0,0,normal,none
44.50896,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,214,134,131,16,0,0,0,0,normal,none
44.5164,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,60,10,117,32,0,0,0,0,normal,none
44.51696,672,0x2A0,CHG_Status,ChargingECU,Charging Controller,8,0,136,19,0,0,0,0,0,normal,none
44.52871,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,214,134,131,16,0,0,0,0,normal,none
44.53657,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,60,10,117,32,0,0,0,0,normal,none
44.54905,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,214,134,131,16,0,0,0,0,normal,none
44.55686,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,39,10,89,34,0,0,0,0,normal,none
44.56824,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,157,136,202,11,0,0,0,0,normal,none
44.57621,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,39,10,89,34,0,0,0,0,normal,none
44.58728,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,41,129,0,0,0,0,0,0,normal,none
44.58784,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,157,136,202,11,0,0,0,0,normal,none
44.5912,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,242,30,176,27,153,15,0,0,normal,none
44.59544,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,39,10,89,34,0,0,0,0,normal,none
44.6079,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,124,134,16,11,0,0,0,0,normal,none
44.61639,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,18,10,163,34,0,0,0,0,normal,none
44.62817,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,124,134,16,11,0,0,0,0,normal,none
44.63584,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,18,10,163,34,0,0,0,0,normal,none
44.64811,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,124,134,16,11,0,0,0,0,normal,none
44.65521,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,252,9,52,34,0,0,0,0,normal,none
44.66826,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,150,136,38,12,0,0,0,0,normal,none
44.67519,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,252,9,52,34,0,0,0,0,normal,none
44.68831,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,150,136,38,12,0,0,0,0,normal,none
44.69062,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,214,128,0,0,0,0,0,0,normal,none
44.69167,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,242,30,175,27,139,15,0,0,normal,none
44.69513,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,252,9,52,34,0,0,0,0,normal,none
44.70821,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,219,135,233,14,0,0,0,0,normal,none
44.71459,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,224,9,25,33,0,0,0,0,normal,none
44.72124,672,0x2A0,CHG_Status,ChargingECU,Charging Controller,8,0,134,19,0,0,0,0,0,normal,none
44.72803,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,219,135,233,14,0,0,0,0,normal,none
44.73441,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,224,9,25,33,0,0,0,0,normal,none
44.74778,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,219,135,233,14,0,0,0,0,normal,none
44.75515,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,202,9,73,34,0,0,0,0,normal,none
44.76791,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,178,135,242,11,0,0,0,0,normal,none
44.77466,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,202,9,73,34,0,0,0,0,normal,none
44.78608,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,252,127,0,0,0,0,0,0,normal,none
44.78816,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,178,135,242,11,0,0,0,0,normal,none
44.79235,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,241,30,175,27,141,15,0,0,normal,none
44.79383,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,202,9,73,34,0,0,0,0,normal,none
44.80828,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,191,135,244,14,0,0,0,0,normal,none
44.81439,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,175,9,21,33,0,0,0,0,normal,none
44.82757,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,191,135,244,14,0,0,0,0,normal,none
44.83469,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,175,9,21,33,0,0,0,0,normal,none
44.84697,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,191,135,244,14,0,0,0,0,normal,none
44.85431,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,152,9,7,34,0,0,0,0,normal,none
44.86721,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,245,135,149,12,0,0,0,0,normal,none
44.87337,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,152,9,7,34,0,0,0,0,normal,none
44.88712,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,86,126,0,0,0,0,0,0,normal,none
44.8881,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,245,135,149,12,0,0,0,0,normal,none
44.88854,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,241,30,174,27,137,15,0,0,normal,none
44.89292,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,152,9,7,34,0,0,0,0,normal,none
44.90819,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,205,135,209,12,0,0,0,0,normal,none
44.91289,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,128,9,240,33,0,0,0,0,normal,none
44.92191,672,0x2A0,CHG_Status,ChargingECU,Charging Controller,8,0,135,19,0,0,0,0,0,normal,none
44.92794,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,205,135,209,12,0,0,0,0,normal,none
44.93359,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,128,9,240,33,0,0,0,0,normal,none
44.94807,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,205,135,209,12,0,0,0,0,normal,none
44.95296,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,182,9,194,50,0,0,0,0,normal,none
44.96739,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,146,136,0,0,0,0,0,0,normal,none
44.97291,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,182,9,194,50,0,0,0,0,normal,none
44.98592,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,240,30,174,27,140,15,0,0,normal,none
44.98818,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,146,136,0,0,0,0,0,0,normal,none
44.99126,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,166,129,0,0,0,0,0,0,normal,none
44.99332,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,182,9,194,50,0,0,0,0,normal,none
45.00829,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,252,135,0,0,0,0,0,0,normal,none
45.01189,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,235,9,154,50,0,0,0,0,normal,none
45.02789,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,252,135,0,0,0,0,0,0,normal,none
45.03251,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,235,9,154,50,0,0,0,0,normal,none
45.04779,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,252,135,0,0,0,0,0,0,normal,none
45.0518,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,33,10,200,50,0,0,0,0,normal,none
45.06747,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,226,134,0,0,0,0,0,0,normal,none
45.072,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,33,10,200,50,0,0,0,0,normal,none
45.08348,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,240,30,173,27,145,15,0,0,normal,none
45.08826,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,226,134,0,0,0,0,0,0,normal,none
45.09071,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,52,126,0,0,0,0,0,0,normal,none
45.09215,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,33,10,200,50,0,0,0,0,normal,none
45.10814,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,119,136,0,0,0,0,0,0,normal,none
45.1128,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,87,10,200,50,0,0,0,0,normal,none
45.12781,672,0x2A0,CHG_Status,ChargingECU,Charging Controller,8,0,138,19,0,0,0,0,0,normal,none
45.12823,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,119,136,0,0,0,0,0,0,normal,none
45.13313,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,87,10,200,50,0,0,0,0,normal,none
45.14857,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,119,136,0,0,0,0,0,0,normal,none
45.1517,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,141,10,200,50,0,0,0,0,normal,none
45.16813,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,76,137,0,0,0,0,0,0,normal,none
45.17123,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,141,10,200,50,0,0,0,0,normal,none
45.18294,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,239,30,173,27,147,15,0,0,normal,none
45.18825,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,76,137,0,0,0,0,0,0,normal,none
45.18912,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,210,128,0,0,0,0,0,0,normal,none
45.19131,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,141,10,200,50,0,0,0,0,normal,none
45.20841,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,23,135,0,0,0,0,0,0,normal,none
45.2112,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,190,10,163,49,0,0,0,0,normal,none
45.22748,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,23,135,0,0,0,0,0,0,normal,none
45.23148,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,190,10,163,49,0,0,0,0,normal,none
45.24763,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,23,135,0,0,0,0,0,0,normal,none
45.25196,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,244,10,200,50,0,0,0,0,normal,none
45.2676,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,183,136,0,0,0,0,0,0,normal,none
45.27232,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,244,10,200,50,0,0,0,0,normal,none
45.28768,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,183,136,0,0,0,0,0,0,normal,none
45.28889,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,239,30,172,27,150,15,0,0,normal,none
45.29189,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,23,128,0,0,0,0,0,0,normal,none
45.29219,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,244,10,200,50,0,0,0,0,normal,none
45.3077,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,114,136,0,0,0,0,0,0,normal,none
45.31109,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,42,11,200,50,0,0,0,0,normal,none
45.32415,672,0x2A0,CHG_Status,ChargingECU,Charging Controller,8,0,135,19,0,0,0,0,0,normal,none
45.32786,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,114,136,0,0,0,0,0,0,normal,none
45.33081,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,42,11,200,50,0,0,0,0,normal,none
45.34866,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,114,136,0,0,0,0,0,0,normal,none
45.35106,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,96,11,200,50,0,0,0,0,normal,none
45.36795,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,137,0,0,0,0,0,0,normal,none
45.37041,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,96,11,200,50,0,0,0,0,normal,none
45.38609,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,238,30,172,27,157,15,0,0,normal,none
45.38775,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,160,137,0,0,0,0,0,0,normal,none
45.38894,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,245,129,0,0,0,0,0,0,normal,none
45.39079,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,96,11,200,50,0,0,0,0,normal,none
45.40815,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,201,136,0,0,0,0,0,0,normal,none
45.41133,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,150,11,200,50,0,0,0,0,normal,none
45.42844,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,201,136,0,0,0,0,0,0,normal,none
45.43141,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,150,11,200,50,0,0,0,0,normal,none
45.44871,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,201,136,0,0,0,0,0,0,normal,none
45.44957,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,150,11,200,50,0,0,0,0,normal,none
45.4688,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,197,11,57,49,0,0,0,0,normal,none
45.47036,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,175,137,0,0,0,0,0,0,normal,none
45.48316,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,238,30,172,27,143,15,0,0,normal,none
45.48887,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,191,131,0,0,0,0,0,0,normal,none
45.48993,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,197,11,57,49,0,0,0,0,normal,none
45.49073,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,175,137,0,0,0,0,0,0,normal,none
45.50961,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,251,11,200,50,0,0,0,0,normal,none
45.51141,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,174,137,0,0,0,0,0,0,normal,none
45.52842,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,251,11,200,50,0,0,0,0,normal,none
45.53123,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,174,137,0,0,0,0,0,0,normal,none
45.53695,672,0x2A0,CHG_Status,ChargingECU,Charging Controller,8,0,132,19,0,0,0,0,0,normal,none
45.54916,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,251,11,200,50,0,0,0,0,normal,none
45.55063,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,204,137,0,0,0,0,0,0,normal,none
45.56917,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,44,12,191,49,0,0,0,0,normal,none
45.57044,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,204,137,0,0,0,0,0,0,normal,none
45.57976,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,237,30,171,27,136,15,0,0,normal,none
45.58575,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,242,130,0,0,0,0,0,0,normal,none
45.58983,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,44,12,191,49,0,0,0,0,normal,none
45.59087,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,204,137,0,0,0,0,0,0,normal,none
45.60999,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,97,12,171,50,0,0,0,0,normal,none
45.61111,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,150,138,0,0,0,0,0,0,normal,none
45.63027,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,97,12,171,50,0,0,0,0,normal,none
45.63136,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,150,138,0,0,0,0,0,0,normal,none
45.65049,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,146,12,140,49,0,0,0,0,normal,none
45.65123,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,74,137,0,0,0,0,0,0,normal,none
45.67091,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,146,12,140,49,0,0,0,0,normal,none
45.671,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,74,137,0,0,0,0,0,0,normal,none
45.68014,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,170,131,0,0,0,0,0,0,normal,none
45.68167,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,237,30,171,27,138,15,0,0,normal,none
45.69089,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,74,137,0,0,0,0,0,0,normal,none
45.69227,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,146,12,140,49,0,0,0,0,normal,none
45.71133,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,156,137,0,0,0,0,0,0,normal,none
45.71285,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,198,12,103,50,0,0,0,0,normal,none
45.72552,672,0x2A0,CHG_Status,ChargingECU,Charging Controller,8,0,136,19,0,0,0,0,0,normal,none
45.73183,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,156,137,0,0,0,0,0,0,normal,none
45.73191,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,198,12,103,50,0,0,0,0,normal,none
45.75123,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,253,137,0,0,0,0,0,0,normal,none
45.75217,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,245,12,53,49,0,0,0,0,normal,none
45.77169,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,253,137,0,0,0,0,0,0,normal,none
45.77286,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,245,12,53,49,0,0,0,0,normal,none
45.77969,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,28,132,0,0,0,0,0,0,normal,none
45.78155,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,236,30,171,27,142,15,0,0,normal,none
45.7913,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,253,137,0,0,0,0,0,0,normal,none
45.79358,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,245,12,53,49,0,0,0,0,normal,none
45.81158,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,214,137,0,0,0,0,0,0,normal,none
45.81333,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,40,13,28,50,0,0,0,0,normal,none
45.83146,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,214,137,0,0,0,0,0,0,normal,none
45.83402,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,40,13,28,50,0,0,0,0,normal,none
45.8524,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,171,137,0,0,0,0,0,0,normal,none
45.85458,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,89,13,205,49,0,0,0,0,normal,none
45.87215,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,171,137,0,0,0,0,0,0,normal,none
45.8759,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,156,133,0,0,0,0,0,0,normal,none
45.87612,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,89,13,205,49,0,0,0,0,normal,none
45.87886,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,236,30,170,27,140,15,0,0,normal,none
45.89226,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,171,137,0,0,0,0,0,0,normal,none
45.89567,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,89,13,205,49,0,0,0,0,normal,none
45.91262,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,69,137,0,0,0,0,0,0,normal,none
45.91537,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,142,13,113,50,0,0,0,0,normal,none
45.91601,672,0x2A0,CHG_Status,ChargingECU,Charging Controller,8,0,134,19,0,0,0,0,0,normal,none
45.9321,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,69,137,0,0,0,0,0,0,normal,none
45.93519,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,142,13,113,50,0,0,0,0,normal,none
45.95205,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,22,138,0,0,0,0,0,0,normal,none
45.95489,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,188,13,33,49,0,0,0,0,normal,none
45.97189,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,22,138,0,0,0,0,0,0,normal,none
45.97436,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,188,13,33,49,0,0,0,0,normal,none
45.97586,432,0x1B0,BMS_Current,BatteryECU,Battery Management (BMS),8,120,133,0,0,0,0,0,0,normal,none
45.97777,416,0x1A0,BMS_State,BatteryECU,Battery Management (BMS),8,235,30,170,27,150,15,0,0,normal,none
45.99159,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,22,138,0,0,0,0,0,0,normal,none
45.9927,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,188,13,33,49,0,0,0,0,normal,none
46.01132,208,0x0D0,CHS_Steering,ChassisECU,Steering/ADAS ECU,8,4,137,0,0,0,0,0,0,normal,none
46.01244,192,0x0C0,PWT_Speed,PowertrainECU,Powertrain ECU,8,238,13,230,49,0,0,0,0,normal,none
